"especievalida","min","max","ET_ID"
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12027
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",32021
"Politic07.p07 Sembrando vida subsidy 2019  area mun(ha)_0.695 : 0.943","Politic07decil","Politic07decil",7003
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",24002
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12028
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31055
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",26031
"Politic07.p05 Sembrando vida subsidy 2019  area mun(ha)_0.265 : 0.506","Politic07decil","Politic07decil",30077
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20570
"Politic07.p05 Sembrando vida subsidy 2019  area mun(ha)_0.265 : 0.506","Politic07decil","Politic07decil",30143
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31073
"Politic07.p06 Sembrando vida subsidy 2019  area mun(ha)_0.506 : 0.695","Politic07decil","Politic07decil",21172
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",16110
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",18002
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13046
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12002
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15110
"Politic07.p05 Sembrando vida subsidy 2019  area mun(ha)_0.265 : 0.506","Politic07decil","Politic07decil",21076
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31084
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14006
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",19032
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",7027
"Politic07.p06 Sembrando vida subsidy 2019  area mun(ha)_0.506 : 0.695","Politic07decil","Politic07decil",30010
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15008
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20406
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",7125
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",28020
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13025
"Politic07.p08 Sembrando vida subsidy 2019  area mun(ha)_0.943 : 1.412","Politic07decil","Politic07decil",7021
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",26010
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20064
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",7106
"Politic07.p04 Sembrando vida subsidy 2019  area mun(ha)_0.103 : 0.265","Politic07decil","Politic07decil",31008
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20324
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15063
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21197
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20171
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",24040
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",19051
"Politic07.p09 Sembrando vida subsidy 2019  area mun(ha)_1.412 : 2.329","Politic07decil","Politic07decil",7081
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21064
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",18003
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13047
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",6006
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",16013
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31080
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15105
"Politic07.p06 Sembrando vida subsidy 2019  area mun(ha)_0.506 : 0.695","Politic07decil","Politic07decil",7079
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8017
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20554
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",28030
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",16112
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",28043
"Politic07.p03 Sembrando vida subsidy 2019  area mun(ha)_0.022 : 0.103","Politic07decil","Politic07decil",7013
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14086
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",24029
"Politic07.p01 Sembrando vida subsidy 2019  area mun(ha)_<0.002","Politic07decil","Politic07decil",7034
"Politic07.p09 Sembrando vida subsidy 2019  area mun(ha)_1.412 : 2.329","Politic07decil","Politic07decil",30201
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20036
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",21053
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31001
"Politic07.p03 Sembrando vida subsidy 2019  area mun(ha)_0.022 : 0.103","Politic07decil","Politic07decil",31081
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12039
"Politic07.p08 Sembrando vida subsidy 2019  area mun(ha)_0.943 : 1.412","Politic07decil","Politic07decil",30149
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",18007
"Politic07.p01 Sembrando vida subsidy 2019  area mun(ha)_<0.002","Politic07decil","Politic07decil",21208
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",19009
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",30004
"Politic07.p06 Sembrando vida subsidy 2019  area mun(ha)_0.506 : 0.695","Politic07decil","Politic07decil",30073
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12071
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",10039
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",24027
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31023
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20418
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20412
"Politic07.p01 Sembrando vida subsidy 2019  area mun(ha)_<0.002","Politic07decil","Politic07decil",5007
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31011
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14049
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",16095
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31087
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",30011
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",16075
"Politic07.p10 Sembrando vida subsidy 2019  area mun(ha)_2.329 : 6.978","Politic07decil","Politic07decil",7005
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",19044
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20175
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15123
"Politic07.p08 Sembrando vida subsidy 2019  area mun(ha)_0.943 : 1.412","Politic07decil","Politic07decil",27004
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20417
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12007
"Politic07.p01 Sembrando vida subsidy 2019  area mun(ha)_<0.002","Politic07decil","Politic07decil",14022
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20085
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13031
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20386
"Politic07.p10 Sembrando vida subsidy 2019  area mun(ha)_2.329 : 6.978","Politic07decil","Politic07decil",7039
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20005
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31044
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31101
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14108
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13053
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14094
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31089
"Politic07.p05 Sembrando vida subsidy 2019  area mun(ha)_0.265 : 0.506","Politic07decil","Politic07decil",31030
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",19043
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12006
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",18008
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20460
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20073
"Politic07.p08 Sembrando vida subsidy 2019  area mun(ha)_0.943 : 1.412","Politic07decil","Politic07decil",7032
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20457
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",24019
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20482
"Politic07.p05 Sembrando vida subsidy 2019  area mun(ha)_0.265 : 0.506","Politic07decil","Politic07decil",30175
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14021
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20513
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14015
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",24037
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",30152
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20327
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20410
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14056
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13062
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14088
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",18015
"Politic07.p04 Sembrando vida subsidy 2019  area mun(ha)_0.103 : 0.265","Politic07decil","Politic07decil",30109
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20413
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",28005
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13028
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12041
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",5027
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8048
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",28004
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14012
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20184
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",16035
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31076
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",19045
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",7041
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20466
"Politic07.p09 Sembrando vida subsidy 2019  area mun(ha)_1.412 : 2.329","Politic07decil","Politic07decil",7080
"Politic07.p05 Sembrando vida subsidy 2019  area mun(ha)_0.265 : 0.506","Politic07decil","Politic07decil",7048
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20278
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14069
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",16053
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",30072
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20470
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12056
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",7009
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12043
"Politic07.p04 Sembrando vida subsidy 2019  area mun(ha)_0.103 : 0.265","Politic07decil","Politic07decil",31040
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",15086
"Politic07.p01 Sembrando vida subsidy 2019  area mun(ha)_<0.002","Politic07decil","Politic07decil",6009
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",18011
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",5006
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",28031
"Politic07.p09 Sembrando vida subsidy 2019  area mun(ha)_1.412 : 2.329","Politic07decil","Politic07decil",27005
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31010
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",31033
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20002
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14113
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",24023
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20467
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",20307
"Politic07.p01 Sembrando vida subsidy 2019  area mun(ha)_<0.002","Politic07decil","Politic07decil",30009
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12058
"Politic07.p04 Sembrando vida subsidy 2019  area mun(ha)_0.103 : 0.265","Politic07decil","Politic07decil",30142
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",8034
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",14062
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",13073
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",6004
"Politic07.p04 Sembrando vida subsidy 2019  area mun(ha)_0.103 : 0.265","Politic07decil","Politic07decil",31097
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",12078
"Politic07.p00 Sembrando vida subsidy 2019  area mun(ha)_0","Politic07decil","Politic07decil",6008
